7.5317, 42.05, 12.85
7.59583, 42.05, 12.9
7.65942, 42.05, 12.95
7.72306, 42.05, 13
7.78616, 42.05, 13.05
7.8493, 42.05, 13.1
7.91248, 42.05, 13.15
7.97453, 42.05, 13.2
8.03721, 42.05, 13.25
8.09933, 42.05, 13.3
8.16091, 42.05, 13.35
8.22311, 42.05, 13.4
8.28417, 42.05, 13.45
8.34584, 42.05, 13.5
8.40697, 42.05, 13.55
8.46812, 42.05, 13.6
3.9333, 42.1, 10.65
4.1166, 42.1, 10.7
4.26337, 42.1, 10.75
4.39175, 42.1, 10.8
4.50837, 42.1, 10.85
4.61743, 42.1, 10.9
4.72071, 42.1, 10.95
4.81942, 42.1, 11
4.91414, 42.1, 11.05
5.00606, 42.1, 11.1
5.09518, 42.1, 11.15
5.18149, 42.1, 11.2
5.26677, 42.1, 11.25
5.34983, 42.1, 11.3
5.43126, 42.1, 11.35
5.51164, 42.1, 11.4
5.59096, 42.1, 11.45
5.66865, 42.1, 11.5
5.74528, 42.1, 11.55
5.82143, 42.1, 11.6
5.89652, 42.1, 11.65
5.97055, 42.1, 11.7
6.04409, 42.1, 11.75
6.11715, 42.1, 11.8
6.18913, 42.1, 11.85
6.26062, 42.1, 11.9
6.33161, 42.1, 11.95
6.40211, 42.1, 12
6.47211, 42.1, 12.05
6.5416, 42.1, 12.1
6.6106, 42.1, 12.15
6.67908, 42.1, 12.2
6.74705, 42.1, 12.25
6.8151, 42.1, 12.3
6.88264, 42.1, 12.35
6.94907, 42.1, 12.4
7.01615, 42.1, 12.45
7.08213, 42.1, 12.5
7.14817, 42.1, 12.55
7.21369, 42.1, 12.6
7.27927, 42.1, 12.65
7.34432, 42.1, 12.7
7.40884, 42.1, 12.75
7.47341, 42.1, 12.8
7.53745, 42.1, 12.85
7.60153, 42.1, 12.9
7.66508, 42.1, 12.95
7.72868, 42.1, 13
7.79174, 42.1, 13.05
7.85484, 42.1, 13.1
7.91739, 42.1, 13.15
7.97999, 42.1, 13.2
8.04204, 42.1, 13.25
8.10413, 42.1, 13.3
8.16625, 42.1, 13.35
8.22782, 42.1, 13.4
8.28943, 42.1, 13.45
8.35048, 42.1, 13.5
8.41156, 42.1, 13.55
8.47267, 42.1, 13.6
3.69323, 42.15, 10.6
3.97339, 42.15, 10.65
4.14504, 42.15, 10.7
4.28627, 42.15, 10.75
4.41154, 42.15, 10.8
4.52626, 42.15, 10.85
4.63403, 42.15, 10.9
4.73604, 42.15, 10.95
4.83348, 42.15, 11
4.92753, 42.15, 11.05
5.0182, 42.15, 11.1
5.10666, 42.15, 11.15
5.19291, 42.15, 11.2
5.27754, 42.15, 11.25
5.36054, 42.15, 11.3
5.4419, 42.15, 11.35
5.52164, 42.15, 11.4
5.60032, 42.15, 11.45
5.67795, 42.15, 11.5
5.75453, 42.15, 11.55
5.83004, 42.15, 11.6
5.90508, 42.15, 11.65
5.97906, 42.15, 11.7
6.05255, 42.15, 11.75
6.12497, 42.15, 11.8
6.1969, 42.15, 11.85
6.26834, 42.15, 11.9
6.33929, 42.15, 11.95
6.40974, 42.15, 12
6.47969, 42.15, 12.05
6.54856, 42.15, 12.1
6.6175, 42.15, 12.15
6.68594, 42.15, 12.2
6.75387, 42.15, 12.25
6.82188, 42.15, 12.3
6.88878, 42.15, 12.35
6.95575, 42.15, 12.4
7.02221, 42.15, 12.45
7.08815, 42.15, 12.5
7.15415, 42.15, 12.55
7.21962, 42.15, 12.6
7.28515, 42.15, 12.65
7.35016, 42.15, 12.7
7.41464, 42.15, 12.75
7.47917, 42.15, 12.8
7.54316, 42.15, 12.85
7.60721, 42.15, 12.9
7.67072, 42.15, 12.95
7.73369, 42.15, 13
7.79729, 42.15, 13.05
7.85976, 42.15, 13.1
7.92286, 42.15, 13.15
7.98483, 42.15, 13.2
8.04743, 42.15, 13.25
8.10947, 42.15, 13.3
8.17097, 42.15, 13.35
8.2325, 42.15, 13.4
8.29407, 42.15, 13.45
8.35508, 42.15, 13.5
8.41612, 42.15, 13.55
8.47719, 42.15, 13.6
3.77827, 42.2, 10.6
4.00975, 42.2, 10.65
4.1716, 42.2, 10.7
4.30849, 42.2, 10.75
4.43066, 42.2, 10.8
4.5435, 42.2, 10.85
4.64999, 42.2, 10.9
4.75073, 42.2, 10.95
4.84691, 42.2, 11
4.9403, 42.2, 11.05
